Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
531102,B001D0IZBW,A2VMT89TCSF105,"Ashtar Command ""Seeker""",1,20,1,1287187200,You gotta be kidding,"OK, I admit it. My name is Ashtar and I'm a caffeine-oholic.<br /><br />I'm so addicted to caffeine, that I have to drink coffee before going to sleep, otherwise I *can't* sleep.<br /><br />You heard me. I mean, what's wrong with this picture? Sometimes, I wake up around 3.30 AM, shaking like a leaf in a storm, not knowing what hit me. It's because I haven't been drinking coffee, stupid!<br /><br />As you might imagine, I consider decaf to be the most silly invention in world history, with the possible exception of beer without alcohol (!). Several people have kindly informed me, that decaf is for those who like the taste of coffee, but don't like to get stoned by the caffeine.<br /><br />I beg you pardon? Are there people who actually *like* the taste of coffee????<br /><br />Let's get this one straight. Coffee doesn't taste good. It tastes like...well, the moderator won't let me tell you. It's only redeeming quality is the caffeine.<br /><br />You Americans are a strange breed. You live in slivers, celebrate incomprehensible holidays such as ""Halloween"" and ""Labor Day"", and...drink decaf.<br /><br />Well, at least you vote Democrat. Always something."
98750,B000CONMAO,A2CNRT1SN4LDIW,J. DePaola,1,1,5,1162684800,Great!,Tings are awesome.  They taste like cheese doodles with no gluten and no dairy.  My kids and I love them.
365835,B001EQ55MM,A3HDU1CP7U2DUW,"Daniel A. Heindel ""Dan""",0,0,5,1243641600,"Eight O'Clock Coffee, 50% Decaf, Whole Bean, 12-Ounce Bag (Pack of 4)","After first discovering at HEB, every time we looked for this coffee locally the item was out of stock.  Is that good.  Even better if brewed with a little cinnamon!"
231279,B003FDC2I2,A2AOD7254MCKSH,travel-weary,0,0,5,1323043200,Another great flavor,So glad to find these. My daughter is doctoral student with heavy schedule and celiac--these are so perfect for her to grab as a high quality snack. She likes the other two flavors (vanilla and chocolate also). So wonderful that they are gluten free. Not too sweet. Glad I 'pre-ordered' as this flavor seems perpetually sold out. Amazon makes it so easy to send little treats like this to my daughter who is several states away.
79319,B003TNANSO,A30UOBBJSKRCEY,L. Harrison,0,0,5,1347753600,Delicious snack,"These are about $1.50 to $2.50 in the store, so I was pleased to find them on subscribe and save for $1.50 each or cheaper.  Good quality, sturdy enough to toss in a purse or backpack, and pleasantly sweet without being overwhelming.  Good substitute for candy when I want a treat.  Filling enough to hold me several hours when I'm on the go."
256670,B0021491QM,AKACGHPVILE9R,"Sophronia ""Euphemia""",2,2,5,1314144000,Pricey! The Best Tuna Right Out of the Can,"I can eat this tuna right out of the can with nothing else. It is line caught and not from Japan.  Cheaper than our local ""Whole Paycheck"" natural grocer.  Did I say it tastes really good?"
279495,B000GZSDPS,A3HJSGI1ZCBDV1,J. Loftis,0,0,5,1339372800,Excellent alternative to peanut butter,"This brand has been consistently fresh, high-quality, and tasty.  My family has tried this variety, plus the unsweetened creamy and chocolate flavors.  Sugar vs. protein amounts are reasonable, so give it a try.  Usually we see this at the supermarket for ~$5.29 each, so $24-$25 per six-pack is a nice savings."
291678,B0029XMH16,AFTOPAHIP32WD,N. Mcpherson,1,1,5,1307318400,humboldt fog,"This cheese is a favorite in our family, but not usually accessible in our area.  This was a gift, a nice surprise and a big hit."
60992,B001SAQNDO,A2CNEFGEV07ZQ0,Eric Balkan,0,0,5,1243900800,Great chocolate!,"This is my favorite chocolate.  On a par with Lindt, and better than Cadbury, Ghiradelli, Dove, Hershey or Nestle."
511797,B0049YK1W0,ACVYF3A5B4U12,"Deborah ""DesertDove""",0,0,5,1350345600,Great flour for hand made breads!,"My husband makes bread every week.  He uses this flour, along with mesquite and white flour.  Initially I thought that the big package would be too much too handle.  But we broke it into four parts, stuck some in the freezer, some on the shelf.  And it lasted us 6 months."
52183,B002OK2FCA,A15YVUP3H0GHPN,Busy Mom,3,13,1,1313971200,Caution: Not same as non-organic Sunbutter,"I've been purchasing Sunbutter for several years for my son who has peanut and tree-nut allergies.  I purchased the organic Sunbutter the other day and did not realize it DOES NOT contain sugar, so it is bitter.  It is probably fine for a Sunbutter and Jelly sandwich, but any other uses ( with crackers) the bitterness makes in unedible.  I already ordered the Creamy Sunbutter again."
183916,B001KYQKPY,A31DN4W3X7L8NS,J. Beeson,2,2,5,1308441600,Use it everyday!,"First of all, this stuff gives you energy, without the ""cracked out"" feeling other energy products give you. I drink it everyday to get me going. I've never been an energetic person, and I find it hard to get going every day. I also have a weak stomach so coffee and Red Bull(& the likes) are out of the question. I stumbled upon 5 hr energy at a gas station, but was taken aback at the price (around $2.50/bottle) but decided to give it a try...I know this may sound silly, but this stuff really has changed my life.<br /><br />I now have the energy that I need to get through the day. I describe it to others like this: after you take it, you don't even feel any different until you realize ""hey, I'm not tired anymore."" That's whats great about it. You don't get those shakes and other negative effects that some other energy drinks give you. It just gives you enough energy to wake you up, and get you motivated.<br /><br />****If you've never taken it before, just try drinking half of the bottle first, and see how you feel. It won't hurt you if you take the whole thing, but there's no sense in wasting the other half if you don't even need it!******"
195396,B000LKVQXY,AJ1LXDSPKGGI5,"Mother Mary ""Northern Girl""",0,0,5,1219708800,Great Stuff,"These protein bars are delicious!!  Plus they work as advertised.  They do not leave you craving for more sugar, which is my downfall.  Great product wish it was available locally, as I don't like running out and having to plan my ordering."
364906,B008FRJEHA,A2NBQ87Y80MB8T,Tara,0,0,5,1346889600,Best coffee ever,"I am so excited that Willoughby's is selling on Amazon, and at bulk discount prices... oh, and did I mention free shipping?  This specialty coffee roaster is the best that I have found and have ordered from their website for years.  You cannot beat this coffee.  I am thrilled to see it here and think that this is a steal for my favorite coffee.  Am I dreaming?  $12.65 a pound and free shipping?  Awesome."
476000,B000S83YCU,A36Y4XHEHNGZ7B,ArmyWife76,0,0,5,1312934400,Always Turn Out Great...,I will admit that I am not much of a cook.  I am not a baker either.  This brownie mix makes it so easy to whip something together quickly.  Every time I make them they are consistently good.  I keep my cabinent stocked so I can bring a desert to any get together.  This truly my go-to desert.  Everyone always loves them.
511526,B001M1YYLW,AT9U5ZE5OO84C,"M. Kooiman ""nerdette""",1,2,5,1242172800,My favorite cereal from Kashi,"I eat a lot of cereal made by Kashi but this is by far my favorite.  In general, I do not like shredded wheat products.  The texture, to me, is gritty and dry.  Once soaked in milk, the regular shredded wheat pillows turn to a mush and are not pleasing.  However, I decided to try Kashi's Cinnamon Harvest mostly because of what I saw on the nutrition label.  Imagine my surprise when I bit into a crunch pillow of shredded wheat that encircles a slightly sweet cinnamon center.  Delicious.  For me, they generally don't have time to turn to mush in my bowl because I eat them too fast.  They have a good level of protein, are a great source of fiber and are not too high in sugar.  I really recommend them to everyone I know who is looking for a great tasting high fiber cereal."
97225,B000YBSSCW,ANSHESKJHI7YH,"Aw Bean ""MeFirst""",2,2,5,1310947200,Better Than From Scratch!,"Wow!  Never used b4, but certainly beats that made from scratch 'cauz  4 many reasons...taste, convenience, cost, and the fact that u can use as much as u need and store in fridge whatz left 4 future use!  Thanks, Ms. Betty!"
1197,B000JWEEB0,AS7W26NNLSU8K,"charlotte ""mp1010""",0,0,1,1206748800,YUCK,"This muffin mix is awful,..all you taste is flour and sour cream,.which is used to make these.  It just tastes wierd. I've tried and tried,..<br />there are no good tasting low carb ""treats"",..esp. for diabetics."
371137,B004HFRM8C,AHF2GBXG9MXKT,Robin Brownfield,1,1,5,1319760000,My Dogs Love This!,"My dogs usually eat their food reluctantly.  After trying a variety of different canned foods, I came across this.  My dogs LOVE it!  My cats love it, too!"
444658,B000F4H5HC,A1KUDZF51OM2MY,Eric W,3,3,1,1270771200,Terrible Oolong,"I have previously had inexpensive Oolongs served at Chinese resturants and the Bigelow brand tea.  This tee is much different, and in my opinion, much worse.  The teas I've had previously carried a much stronger and longer flavor.  The Twinings tea has a very weak taste with a short, lackluster aftertaste, regardless of the steeping time.  It should also be noted that the contents of the tea bag may only be described as ""dust"", even more so than the average inexpensive, grocery-store teas.  In fact, it tastes almost exactly as Bigelow brand teas do upon their second steeping.  I wouldn't dare attempt to twice steep this Twinings tea.  This latter point and the ""weak"" taste give me the suspicion that this tea contains primarily green elements, rather than black elements -- those new to Oolong with a taste for black teas or whom already enjoy a strong Oolong should avoid this tea."
255492,B0002IMTB8,A3H9YKNFY4K76J,bleedingfreak,8,8,5,1146960000,Why don't people read the whole page before giving a bad review?,"If the last reviewer would of read the ""Product Features"" he would of noticed that this is for 24/8.5 oz boxes, not one box.<br /><br />Anyway, this is really cheap corn bread mix that makes really good corn bread. It's a staple in my house. I'd recommend it."
